age,weight_kg,height_m,bmi,bmi_calc,fat_percentage,water_intake_liters,lean_mass_kg,max_bpm,avg_bpm,resting_bpm,session_duration_hours,calories_burned,experience_level,sets,reps,cal_balance,difficulty_level_enc,intensity_of_burn_enc,gender_Male,workout_type_HIIT,workout_type_Strength,workout_type_Yoga,body_part_Arms,body_part_Back,body_part_Chest,body_part_Forearms,body_part_Legs,body_part_Shoulders
33,60.03,1.61,23.16,23.15882874889086,25.34512379578104,2.38,44.81532218539264,178.26,149.74,56.23,1.13,1220.4,2.0,4.01,14.98,445.5999999999999,0,1,True,False,True,False,False,False,False,False,False,True
33,54.26,1.52,23.49,23.485110803324098,26.503767613695448,2.21,39.87905569280885,189.84,131.85,60.02,1.13,1364.81,1.0,4.98,25.04,60.190000000000055,1,1,True,True,False,False,False,False,False,True,False,False
45,88.22,1.63,33.2,33.20411005306937,33.5086272751024,3.46,58.65868901790466,166.26,145.53,65.79,0.74,731.93,1.0,5.0,21.06,1724.0700000000002,1,3,True,False,True,False,False,False,False,False,False,False
28,80.59,1.59,31.88,31.87769471144337,32.08314932049128,1.5,54.73418996261608,181.03,130.85,53.87,1.49,1968.44,2.01,4.98,15.95,109.55999999999996,1,2,True,True,False,False,False,False,False,False,False,True
44,59.99,1.64,22.3,22.304431885782275,24.92648029366702,2.1,45.03660447182916,176.05,169.02,53.87,1.27,915.92,2.02,5.0,23.22,728.08,1,3,True,False,False,True,True,False,False,False,False,False
45,63.15,1.61,24.36,24.362486015200027,25.784922584849067,2.21,46.86682138766781,187.49,151.76,68.09,1.01,1090.8,2.0,4.01,21.95,677.2,1,3,False,False,True,False,False,False,False,False,True,False
47,82.36,1.84,24.33,24.3265595463138,26.68327201111387,3.38,60.38365717164662,185.2,135.92,65.07,1.37,987.22,2.01,5.01,22.91,1447.78,1,0,False,False,False,True,False,False,False,False,True,False
44,89.98,1.81,27.47,27.46558407863008,24.51767183293649,3.51,67.91899888472375,177.63,152.97,70.06,1.7,1772.08,3.03,3.97,15.0,665.9200000000001,0,2,False,False,False,False,False,False,False,False,False,False
58,90.0,1.72,30.42,30.42184964845863,28.353074793886687,2.09,64.48223268550198,199.07,149.7,55.03,0.9,1089.99,1.01,4.01,22.95,1237.01,0,0,True,True,False,False,True,False,False,False,False,False
53,47.94,1.6,18.73,18.7265625,18.922358009119232,2.3,38.86862157042824,170.87,154.98,55.03,1.19,1570.8,2.0,5.0,23.89,-107.79999999999995,1,1,True,True,False,False,False,True,False,False,False,False
40,76.87,1.92,20.85,20.852322048611114,21.01456726047924,3.69,60.716102146869616,178.81,136.68,68.21,1.14,822.17,2.02,4.97,22.96,1254.83,2,3,False,False,False,True,False,False,True,False,False,False
49,44.28,1.65,16.26,16.264462809917358,21.299639390496026,1.82,34.84851967788836,189.11,133.23,74.0,1.15,1516.74,1.99,4.0,18.98,-154.74,2,2,True,True,False,False,True,False,False,False,False,False
22,108.49,1.92,29.43,29.429796006944443,32.671469315127574,3.48,73.0447229400181,196.99,134.19,50.11,0.89,586.87,1.0,5.0,19.92,2320.13,2,2,False,False,False,True,False,False,False,True,False,False
31,77.53,1.71,26.51,26.514141103245446,24.126086487540647,1.78,58.82504514620974,190.15,136.83,52.06,1.27,1219.2,2.0,4.0,24.01,952.8,0,2,False,False,False,False,False,False,False,False,True,False
34,112.77,1.85,32.95,32.94959824689554,33.986938474140814,3.6,74.4429294827114,161.69,133.8,65.95,1.18,1131.86,1.99,4.01,15.08,1731.14,1,2,False,False,False,False,False,False,False,True,False,False
44,58.07,1.7,20.09,20.093425605536336,21.04414068212205,1.99,45.84966750589173,168.5,160.26,53.0,0.94,620.4,1.0,4.99,20.98,851.6,2,1,True,False,False,True,False,False,False,False,False,True
20,80.51,1.9,22.3,22.301939058171747,23.38004813634152,3.5,61.686723245431445,193.64,137.35,54.88,1.79,2092.69,2.99,5.0,17.98,-21.69000000000005,1,2,True,False,True,False,False,True,False,False,False,False
49,87.75,1.63,33.03,33.02721216455268,32.93146999204374,3.51,58.85263508198162,161.23,143.01,58.02,1.7,1772.08,3.03,5.0,16.96,636.9200000000001,1,2,True,False,False,False,False,False,False,False,True,False
38,88.55,1.79,27.64,27.63646577822165,31.12462565146876,3.49,60.98914398562441,182.09,138.18,68.12,1.72,1791.55,3.02,4.0,22.0,738.45,2,3,True,False,False,False,False,True,False,False,False,False
39,58.55,1.83,17.48,17.483352742691626,20.906479047773026,2.32,46.30925651752889,170.05,154.23,59.12,1.34,1285.33,1.99,5.01,24.97,421.6700000000001,1,2,True,False,False,False,True,False,False,False,False,False
32,108.44,1.8,33.47,33.46913580246913,33.362400635820514,3.49,72.26181275051623,172.15,137.64,52.98,1.26,1527.37,1.02,3.0,19.87,1586.63,1,0,True,True,False,False,True,False,False,False,False,False
46,59.2,1.79,18.48,18.47632720576761,20.401524614594667,2.38,47.12229742815996,195.07,130.62,71.23,1.42,1365.47,2.02,4.02,17.87,271.53,0,2,True,False,False,False,False,False,False,False,False,False
51,70.63,1.58,28.29,28.292741547828868,28.562829641619054,2.0,50.45607342412446,181.22,164.14,67.13,1.03,1363.0,2.03,4.0,16.08,378.0,2,2,True,True,False,False,True,False,False,False,False,False
43,108.97,1.73,36.41,36.409502489224494,33.05002964998597,2.21,72.95538269041027,173.93,149.96,65.93,1.34,1180.27,1.01,4.01,25.02,1665.73,2,2,True,False,False,False,False,False,False,False,False,True
53,67.29,1.54,28.37,28.373250126496885,29.275944630761867,1.52,47.59021685796035,182.19,140.16,49.9,0.72,870.41,1.0,4.02,23.01,1117.59,1,1,True,True,False,False,False,False,False,False,False,False
28,58.12,2.0,14.53,14.53,18.51969852528844,3.02,47.35635121710236,197.41,134.87,65.05,1.32,950.4,2.0,5.01,24.03,685.6,2,0,True,False,False,True,True,False,False,False,False,False
37,75.5,1.82,22.79,22.79314092500905,24.25616427829341,3.21,57.18659596988847,188.52,126.91,60.17,1.23,1328.4,2.0,5.0,21.98,711.5999999999999,0,1,True,False,True,False,False,True,False,False,False,False
33,106.89,1.6,41.75,41.75390624999999,35.0,3.28,69.4785,182.89,151.76,74.14,1.39,1333.29,1.99,5.0,17.87,1432.71,0,3,True,False,False,False,False,True,False,False,False,False
21,58.07,1.72,19.63,19.628853434288807,18.250393223929844,1.59,47.471996654863936,172.94,128.16,63.06,0.99,950.4,2.0,4.01,23.0,750.6,2,0,False,False,False,False,False,False,False,True,False,False
48,57.46,1.99,14.51,14.509734602661547,19.90690999362085,3.1,46.021489517665465,183.03,161.12,67.45,0.93,818.4,1.0,5.02,23.91,768.6,0,2,True,False,False,False,False,False,False,False,True,False
30,77.74,1.77,24.81,24.814070030961727,26.359823346077384,2.61,57.24787333075944,165.86,129.6,62.08,1.4,1852.62,2.03,4.97,15.05,254.3800000000001,2,2,False,True,False,False,False,True,False,False,False,False
29,55.57,1.61,21.44,21.438216118205315,21.5539259607082,2.3,43.592483343634456,176.7,127.94,51.12,1.41,1395.9,1.0,4.02,22.05,265.0999999999999,0,3,True,False,True,False,False,False,False,False,True,False
44,63.78,1.54,26.89,26.89323663349637,26.74962001972877,2.72,46.71909235141699,198.75,133.11,57.94,1.67,1304.6,3.02,3.99,25.01,580.4000000000001,1,3,True,False,False,True,False,False,False,False,False,False
50,58.12,1.58,23.28,23.28152539657106,22.051913880348515,2.69,45.30342765274144,198.9,119.4,50.02,1.94,2271.55,3.01,5.0,18.97,-412.5500000000002,1,2,True,False,True,False,False,True,False,False,False,False
22,87.02,1.91,23.85,23.85351278747841,25.206008238938264,3.5,65.08573163047592,164.29,128.71,58.16,1.87,2189.58,3.01,3.99,24.07,328.4200000000001,1,1,True,False,True,False,False,False,False,False,True,False
26,43.58,1.6,17.02,17.023437499999996,21.53444248288404,1.99,34.195289965959134,186.14,136.36,60.9,1.09,717.44,1.0,2.98,4.94,432.56,0,0,True,False,False,True,False,False,False,False,True,False
52,52.41,1.57,21.26,21.26252586311817,23.68396979026364,2.18,39.99723143292282,171.39,148.5,70.82,1.33,1754.14,1.99,5.0,18.06,-340.1400000000001,2,0,False,True,False,False,False,False,True,False,False,False
41,65.4,1.57,26.53,26.53251653211084,25.95201080364959,2.42,48.42738493441317,166.13,122.97,52.92,1.06,763.2,2.0,3.99,23.96,996.8,1,0,False,False,False,True,False,False,False,False,True,False
18,66.64,1.75,21.76,21.76,26.06190382441685,1.69,49.27234729140861,170.02,121.85,61.09,0.95,1149.5,1.0,4.01,15.03,648.5,2,3,False,True,False,False,False,False,False,False,False,False
32,70.57,1.62,26.89,26.88995579942081,26.982126520201657,1.81,51.52871331469369,177.03,121.97,57.86,1.25,1509.75,1.0,5.0,15.88,278.25,1,3,False,True,False,False,False,False,False,False,False,True
22,47.16,1.6,18.42,18.421875,20.107739325474327,1.61,37.677190134106304,195.48,153.96,49.76,0.77,932.55,1.01,3.99,21.95,271.45000000000005,0,1,True,True,False,False,False,False,False,False,True,False
33,88.1,1.64,32.76,32.7558001189768,33.11994346375339,3.49,58.92132980843326,196.86,147.16,70.05,1.9,2721.18,3.02,5.01,14.99,-466.17999999999984,1,1,True,True,False,False,False,False,True,False,False,False
52,73.47,1.63,27.65,27.65252738153488,23.281161183936245,3.7,56.36533087816205,173.94,150.05,49.9,1.26,1660.43,1.98,3.99,15.0,139.56999999999994,2,0,False,True,False,False,False,False,False,False,False,True
59,61.11,1.73,20.42,20.41832336529787,24.315392895834684,2.5,46.250863401355424,184.92,153.7,55.0,1.03,1359.6,2.0,4.98,19.98,304.4000000000001,0,2,False,True,False,False,False,False,False,False,False,False
59,49.9,1.95,13.12,13.122945430637738,20.30346607872241,3.42,39.76857042671752,187.91,166.77,55.05,1.08,1069.2,1.0,5.0,16.04,357.79999999999995,1,0,False,False,True,False,False,True,False,False,False,False
51,70.4,1.58,28.2,28.200608876782564,31.54685046057588,2.01,48.19101727575458,181.4,164.62,67.06,1.01,1328.76,1.96,3.99,16.13,605.24,1,2,False,True,False,False,False,False,False,True,False,False
26,54.32,1.53,23.2,23.20475030970994,25.07226737230006,1.69,40.70074436336661,174.71,147.95,54.04,1.14,1383.16,1.03,4.99,18.09,236.83999999999992,0,3,True,True,False,False,True,False,False,False,False,False
54,125.13,1.94,33.25,33.24742268041237,30.91985401099369,2.92,86.4399866760436,198.75,132.49,72.94,1.36,1796.7,2.01,4.01,21.97,1346.3,2,2,True,True,False,False,False,True,False,False,False,False
57,75.89,1.63,28.56,28.56336331815273,28.413969671180816,2.29,54.32663841654088,161.25,130.79,60.24,0.68,448.8,1.0,4.02,17.96,1633.2,1,0,False,False,False,True,False,True,False,False,False,False
32,102.77,1.75,33.56,33.55755102040816,35.0,2.22,66.8005,185.85,139.83,52.97,1.4,1009.68,2.02,4.01,20.93,1790.3200000000002,0,3,False,False,False,True,False,False,True,False,False,False
18,59.94,1.59,23.71,23.709505161979347,26.150831654429027,2.23,44.26519150633524,183.74,127.88,53.06,1.14,1003.2,1.0,3.02,8.08,499.8,2,0,False,False,False,False,False,False,False,False,True,False
32,62.27,1.63,23.44,23.437088336030715,25.11430683279204,2.71,46.6313211352204,189.96,160.9,58.28,1.66,1939.21,2.98,4.0,18.98,10.789999999999964,1,0,False,False,True,False,True,False,False,False,False,False
27,58.09,2.0,14.52,14.5225,19.47143759719198,3.02,46.77904189979118,198.11,134.74,65.19,1.33,1755.6,2.0,5.01,23.98,22.40000000000009,2,0,True,True,False,False,False,False,False,False,False,True
21,88.33,1.62,33.66,33.65721688766956,32.97340753952209,3.52,59.20458912034013,173.71,162.34,68.97,1.88,2201.29,3.01,5.0,23.9,321.71000000000004,0,2,False,False,True,False,False,False,True,False,False,False
52,65.38,1.51,28.67,28.67418095697557,27.907250438962564,2.68,47.13423966300628,164.14,165.17,67.84,1.82,1898.62,3.04,4.02,23.04,-50.61999999999989,1,3,True,False,False,False,True,False,False,False,False,False
44,79.11,1.95,20.8,20.804733727810653,22.1035982457764,2.8,61.623843427766296,189.18,135.04,69.02,1.47,1412.38,2.01,5.01,23.03,890.6199999999999,0,2,False,False,False,False,False,False,False,False,True,False
40,94.84,1.62,36.14,36.137783874409386,32.8117102826009,3.11,63.72137396798131,171.67,138.85,49.94,1.13,814.96,2.02,5.0,21.99,1840.04,2,1,False,False,False,True,False,True,False,False,False,False
31,62.36,1.63,23.47,23.47096239978923,23.556192865778204,2.71,47.67035812890071,189.88,160.92,58.11,1.67,1735.46,2.99,3.99,18.94,44.53999999999997,2,0,False,False,False,False,False,False,False,False,True,False
50,57.71,1.77,18.42,18.42063264068435,20.430621876191164,2.09,45.91948811525008,176.9,122.37,71.96,1.07,1408.87,1.97,5.03,19.97,328.1300000000001,1,1,True,True,False,False,False,False,False,False,True,False
38,61.09,1.98,15.58,15.582593612896645,16.311807140573524,2.78,51.12511701782364,176.96,145.95,51.08,1.36,1345.18,1.0,4.99,21.03,330.81999999999994,2,0,False,False,True,False,False,False,False,False,False,True
39,52.01,1.81,15.88,15.87558377338909,18.440254635304804,2.98,42.41922356417797,160.97,159.82,70.81,0.9,892.62,1.02,5.01,22.05,645.38,0,1,True,False,True,False,False,False,False,False,False,True
51,60.41,1.68,21.4,21.40376984126984,23.224501918154115,2.7,46.380078391243096,181.99,125.25,64.21,1.6,1664.0,3.0,4.0,23.96,157.0,1,3,True,False,False,False,True,False,False,False,False,False
24,73.13,1.76,23.61,23.60860020661157,27.04663439530221,1.5,53.35079626671549,175.05,126.87,67.61,0.87,862.08,1.01,3.99,21.06,1133.92,1,3,True,False,True,False,False,False,False,False,True,False
18,58.52,1.77,18.68,18.679179035398512,24.08822643658152,2.67,44.42356988931249,181.0,136.01,52.84,1.4,1386.0,1.0,3.99,17.96,125.0,1,1,True,False,True,False,True,False,False,False,False,False
18,64.24,1.82,19.39,19.393793020166644,22.67852901617006,2.39,49.67131296001235,187.01,148.57,51.85,1.19,856.09,1.99,4.0,20.96,1003.91,1,1,False,False,False,True,False,False,False,False,True,False
59,122.31,1.89,34.24,34.240362811791385,32.69384671829692,3.11,82.32215607885105,178.2,152.9,51.15,0.66,799.33,1.01,4.99,20.92,2557.67,1,1,False,True,False,False,False,False,False,True,False,False
42,62.92,1.98,16.05,16.049382716049383,20.53778603217735,3.41,49.99762502855401,172.92,126.06,61.0,1.42,1024.1,2.02,3.99,18.0,622.9000000000001,0,0,True,False,False,True,False,False,True,False,False,False
37,49.02,1.68,17.37,17.36819727891157,20.62785929322859,3.01,38.90822337445935,164.35,132.11,74.19,1.38,1214.4,1.0,4.99,25.16,-22.40000000000009,0,2,False,False,False,False,False,False,False,True,False,False
18,48.56,1.69,17.0,17.002205805118873,21.602315325956667,2.41,38.06991567771544,175.9,146.94,63.83,1.06,698.96,1.0,4.01,23.97,626.04,1,2,False,False,False,True,False,True,False,False,False,False
52,62.13,1.69,21.75,21.753440005602048,23.79417710653104,2.69,47.346677763712265,159.64,152.12,63.17,1.8,2574.0,3.0,5.03,15.07,-888.0,2,0,True,True,False,False,True,False,False,False,False,False
47,127.64,1.76,41.21,41.20609504132232,35.0,3.0,82.96600000000001,198.89,156.9,73.04,0.7,616.0,1.0,3.99,18.05,2707.0,2,2,True,False,False,False,False,False,True,False,False,False
52,53.68,1.74,17.73,17.730215352094067,23.79931060085466,1.8,40.90453006946122,173.22,155.96,54.17,1.37,1317.39,2.02,5.0,20.14,62.6099999999999,1,2,True,False,False,False,False,False,False,True,False,False
41,46.52,1.77,14.85,14.848862076670178,20.0362725864775,2.59,37.19912599277067,183.76,139.2,62.89,0.61,738.1,1.0,5.0,15.04,659.9,2,0,True,True,False,False,False,False,True,False,False,False
33,74.63,1.76,24.09,24.09284607438017,26.223350828182696,1.5,55.05951327692725,192.02,145.06,65.77,1.15,1104.92,2.01,3.98,23.98,919.08,0,3,True,False,False,False,False,False,True,False,False,False
37,66.64,1.75,21.76,21.76,25.2453611275137,2.09,49.81649134462487,183.94,127.4,50.22,1.38,1821.6,2.0,3.99,18.88,32.40000000000009,0,3,False,True,False,False,False,False,True,False,False,False
19,76.0,1.62,28.96,28.959000152415783,24.320010536439103,2.61,57.51679199230628,168.13,131.6,51.19,1.34,964.0,1.99,4.02,23.05,1167.0,0,0,True,False,False,True,False,False,False,False,False,True
58,109.03,1.91,29.89,29.88679038403553,30.20397615911982,2.18,76.09860479371166,197.93,156.3,55.71,1.49,1071.01,1.98,5.01,15.92,1895.99,1,2,False,False,False,True,False,False,False,False,False,True
53,82.77,1.86,23.92,23.924731182795696,26.4822366155806,3.49,60.85065275328393,168.29,142.05,55.92,1.55,1616.96,3.04,5.0,14.97,749.04,0,1,False,False,False,False,False,False,False,False,True,False
20,60.01,1.7,20.76,20.764705882352946,24.831353579677184,2.72,45.10870471683572,179.37,122.49,51.98,1.96,2293.2,3.0,4.0,25.05,-303.1999999999998,1,3,True,False,True,False,False,True,False,False,False,False
22,65.13,1.7,22.54,22.536332179930795,26.025692698097448,1.7,48.17946634572913,186.99,124.65,71.75,0.52,456.77,1.0,4.01,20.97,1366.23,2,1,True,False,False,False,False,False,False,False,True,False
23,81.41,1.85,23.79,23.78670562454346,23.79153604151498,3.51,62.04131050860265,193.75,149.49,73.93,1.59,1653.6,3.0,4.99,16.95,700.4000000000001,2,2,False,False,False,False,False,True,False,False,False,False
29,56.19,1.77,17.94,17.935459159245426,23.261654452266136,2.59,43.11927636327166,190.99,122.78,61.12,0.68,598.4,1.0,5.01,18.95,1086.6,0,3,True,False,False,False,False,False,False,False,True,False
19,64.41,1.53,27.52,27.51505831090606,29.0440783551801,2.29,45.70270913142849,166.16,166.91,58.19,1.32,950.4,2.0,3.0,12.06,880.6,1,0,False,False,False,True,False,False,True,False,False,False
31,68.04,1.66,24.69,24.691537233270434,26.424880475332145,2.29,50.06051132458401,167.14,122.15,53.8,1.11,1196.8,1.98,3.01,9.94,802.2,0,0,True,False,True,False,False,False,False,True,False,False
28,85.93,1.65,31.56,31.56290174471993,31.24787282318883,3.52,59.07870288303385,183.28,127.93,71.31,1.65,2355.87,2.98,5.01,17.06,125.13000000000012,2,1,False,True,False,False,False,False,False,False,False,False
18,72.88,1.55,30.34,30.33506763787721,32.85501551479789,2.0,48.935264692815295,172.22,125.74,56.16,0.82,811.8,1.0,3.98,21.81,1246.2,2,3,False,False,True,False,False,False,False,True,False,False
42,58.06,1.67,20.82,20.81824375201693,21.817316037746124,2.71,45.3928663084846,160.98,133.37,63.05,1.76,1831.81,3.01,5.01,20.01,-25.809999999999945,2,0,True,False,False,False,False,False,False,False,False,True
54,69.79,1.52,30.21,30.20689058171745,31.96370801796932,2.1,47.482528174259215,180.08,138.72,65.2,0.76,920.44,1.01,4.99,21.1,910.56,0,1,False,True,False,False,False,False,False,False,False,False
53,73.95,1.76,23.87,23.87332128099173,25.94384683962616,2.8,54.764525262096456,168.98,151.45,69.88,1.1,1054.24,1.98,4.99,23.92,1084.76,0,3,False,False,False,False,False,False,False,False,True,False
55,58.37,1.86,16.87,16.87189270435888,17.45779540577601,3.3,48.17988482164854,187.32,158.77,64.95,1.08,1163.48,1.97,4.01,18.89,464.52,0,0,True,False,True,False,False,False,False,False,False,False
58,75.85,1.77,24.21,24.21079510996201,26.03095581482956,1.84,56.10552001445178,167.09,128.19,53.09,1.44,1743.98,1.01,5.0,14.96,235.02,1,2,True,True,False,False,False,True,False,False,False,False
50,51.91,1.71,17.75,17.75247084573031,21.428030904620808,2.9,40.78670915741134,198.83,154.96,63.94,1.47,1293.6,1.0,4.02,23.1,169.4000000000001,1,1,False,False,False,False,False,True,False,False,False,False
19,76.02,1.78,23.99,23.993182678954675,27.5702517916061,2.0,55.06109458802104,197.4,132.77,53.0,1.42,1364.34,2.01,4.0,16.03,773.6600000000001,0,2,False,False,False,False,False,False,False,True,False,False
49,86.62,1.63,32.6,32.6019044751402,33.7760530246566,3.49,57.36318287004245,161.13,142.84,58.0,1.7,1984.41,2.97,4.99,17.04,330.5899999999999,0,2,False,False,True,False,False,False,False,False,False,True
47,58.78,1.79,18.35,18.34524515464561,22.999202673166288,2.4,45.26106866871286,194.94,131.15,71.08,1.41,1522.8,2.0,3.99,17.96,169.20000000000005,1,2,True,False,True,False,False,False,True,False,False,False
45,113.4,1.71,38.78,38.78116343490305,35.0,2.31,73.71000000000001,190.17,128.38,62.72,0.84,1019.17,1.03,4.99,21.94,1962.83,1,3,False,True,False,False,False,False,False,False,True,False
47,72.98,1.59,28.87,28.867528974328547,29.17242398633177,2.11,51.68996497477507,195.9,149.35,63.92,1.19,1572.11,2.01,4.98,21.96,569.8900000000001,0,2,False,True,False,False,False,True,False,False,False,False
40,63.52,1.59,25.13,25.12558838653534,27.936766781583263,2.7,45.77456574033832,161.87,153.26,55.28,1.84,2633.22,3.01,5.01,18.01,-843.2199999999998,2,0,True,True,False,False,False,False,False,True,False,False
49,58.39,1.79,18.22,18.223526107175186,19.502407761882605,2.69,47.00254410783675,164.02,130.84,56.14,1.6,1664.0,3.0,4.99,15.09,21.0,1,3,True,False,False,False,False,False,True,False,False,False
43,57.96,1.61,22.36,22.360248447204967,24.57973717039576,2.6,43.713584336038615,179.2,123.91,54.15,1.04,998.4,2.0,4.0,18.87,653.6,2,3,True,False,False,False,False,False,False,False,False,False
27,114.6,1.87,32.77,32.771883668392,30.21128326643832,3.2,79.97786937666169,183.96,165.89,55.15,1.05,754.74,1.98,4.01,23.99,2274.26,2,3,True,False,False,True,False,False,True,False,False,False
33,87.85,1.64,32.66,32.662849494348606,27.468729337549743,3.5,63.71872127696256,196.88,147.03,69.97,1.9,1974.48,2.99,5.01,14.99,320.52,0,0,False,False,False,False,False,False,False,True,False,False
45,59.53,1.68,21.09,21.09197845804989,23.431934738515505,2.51,45.58096925016172,164.94,146.72,61.94,1.16,1252.8,2.0,3.99,23.1,335.20000000000005,1,2,False,False,True,False,False,False,False,False,False,True
41,82.44,1.79,25.73,25.72953403451828,23.91648193268749,3.5,62.72325229469243,185.04,139.08,60.84,1.69,1975.78,2.99,5.0,15.12,326.22,0,1,False,False,True,False,False,False,False,False,True,False
24,63.36,1.65,23.27,23.27272727272728,24.84896727154401,2.22,47.61569433674971,174.15,142.05,60.9,1.21,1464.1,1.0,5.03,17.93,395.9000000000001,1,3,True,True,False,False,False,False,False,True,False,False
33,78.39,1.68,27.77,27.77423469387756,30.10952456540896,1.8,54.78714369317591,183.01,134.73,54.91,1.3,936.0,2.0,3.01,11.99,1237.0,1,0,False,False,False,True,False,True,False,False,False,False
58,52.07,1.79,16.25,16.2510533379108,20.692427666741672,3.0,41.29545291392761,173.18,168.97,51.88,1.13,1118.7,1.0,3.98,23.01,318.29999999999995,1,0,False,False,True,False,False,False,True,False,False,False
49,79.12,1.72,26.74,26.74418604651164,30.88623319402515,3.29,54.682812296887306,194.49,128.1,68.98,1.45,1278.32,1.02,5.02,21.95,723.6800000000001,0,3,True,False,False,False,False,False,False,False,False,False
24,50.67,1.68,17.95,17.952806122448983,23.17385513245919,2.81,38.92780760438293,178.09,133.16,71.96,0.96,635.33,1.03,5.04,19.02,829.67,2,1,True,False,False,True,False,False,False,False,False,True
37,83.79,1.74,27.68,27.67538644470868,29.80141787372761,3.51,58.81939196360364,163.83,150.98,51.09,1.66,2370.15,2.98,5.02,24.99,-47.15000000000009,0,1,True,True,False,False,False,False,False,True,False,False
22,56.82,1.55,23.65,23.65036420395421,24.615147208132267,1.89,42.83367335633925,178.81,131.42,73.13,1.38,1490.4,2.0,4.0,15.98,218.5999999999999,1,2,False,False,True,False,False,False,False,False,False,False
37,53.47,1.71,18.29,18.285968332136385,21.707912653768744,1.7,41.86277910402985,184.11,155.49,50.05,1.13,1490.36,1.99,3.99,24.9,-72.3599999999999,1,1,True,True,False,False,False,False,False,False,False,True
44,51.15,1.87,14.63,14.627241270839884,18.0872005746606,3.4,41.8983969060611,177.05,157.79,56.67,1.42,1362.06,1.99,3.99,25.03,172.94000000000003,0,2,True,False,False,False,False,False,False,False,False,True
28,126.03,2.0,31.51,31.5075,29.631709032540925,3.13,88.68515710628867,186.37,151.02,67.1,1.37,1809.91,2.01,5.0,17.01,1524.09,1,1,False,True,False,False,True,False,False,False,False,False
38,80.5,1.75,26.29,26.285714285714285,27.04620089028395,2.79,58.727808283321416,164.92,165.33,54.79,1.31,1415.98,2.01,4.0,21.84,986.02,1,0,False,False,True,False,False,False,False,False,False,True
42,70.46,1.87,20.15,20.149275072206805,19.41171182518135,3.39,56.782507847977215,188.23,165.13,65.05,1.38,991.12,1.97,4.99,14.98,791.88,2,2,False,False,False,True,False,False,False,False,False,True
35,84.13,1.94,22.35,22.35359761930067,26.50222504291074,3.5,61.83367807139919,168.37,122.97,50.01,1.8,1874.88,3.02,4.01,25.01,364.1199999999999,0,3,True,False,False,False,False,False,False,True,False,False
40,62.88,1.59,24.87,24.87243384359796,26.79188329053484,2.7,46.0332637869117,161.96,153.24,54.96,1.84,1431.89,2.97,5.01,18.04,610.1099999999999,0,0,False,False,False,True,False,True,False,False,False,False
44,53.12,1.88,15.03,15.029425079221369,19.49522895818897,2.9,42.764134377410016,193.74,153.56,71.07,1.08,1036.8,2.0,5.0,14.98,501.2000000000001,0,0,True,False,False,False,False,False,False,False,False,False
23,59.67,1.59,23.6,23.60270558917764,28.83874811958825,2.69,42.4619189970417,191.08,123.12,51.96,1.8,2566.08,2.96,4.99,24.12,-793.0799999999999,1,2,False,True,False,False,False,False,True,False,False,False
49,45.4,1.74,15.0,14.99537587528075,19.25153600317995,2.07,36.6598026545563,164.39,155.7,72.95,1.24,1334.74,1.96,3.99,21.94,-38.74000000000001,1,0,False,False,True,False,True,False,False,False,False,False
55,39.69,1.8,12.25,12.249999999999998,15.768899533898232,2.1,33.43132377499579,196.3,165.52,71.87,1.23,1624.95,2.01,5.01,25.07,-575.95,0,1,True,True,False,False,False,False,False,True,False,False
42,126.94,1.69,44.45,44.445222506214776,35.0,2.91,82.511,171.63,154.42,52.82,1.13,1222.43,2.02,5.02,23.02,1921.57,0,3,True,False,True,False,False,True,False,False,False,False
37,47.21,1.74,15.59,15.59320914255516,16.59615873255672,2.6,39.374953462359976,197.7,167.26,64.16,1.03,987.98,1.99,4.0,15.06,263.02,2,0,True,False,False,False,True,False,False,False,False,False
55,80.19,1.66,29.1,29.100740310640152,27.033169427795585,1.89,58.51210143585072,194.82,159.76,67.86,1.08,948.67,1.0,4.03,18.98,1071.33,1,0,False,False,False,False,True,False,False,False,False,False
48,51.63,1.66,18.74,18.73639134852664,22.47960669780698,1.8,40.02377906192226,173.87,130.24,70.89,0.73,481.8,1.0,4.98,20.92,997.2,1,0,False,False,False,True,False,False,False,False,True,False
58,65.93,1.52,28.54,28.53618421052632,32.9666663410279,2.1,44.19507688136032,160.72,161.82,61.03,1.39,1335.51,2.01,3.98,16.99,492.49,2,0,False,False,False,False,False,False,False,False,False,False
33,81.58,1.99,20.6,20.600489886619023,21.159769697011846,3.51,64.31785988117774,184.05,136.46,51.31,1.59,1242.11,3.02,5.03,15.03,1128.89,1,1,True,False,False,True,False,False,False,True,False,False
30,62.97,1.62,23.99,23.994055784179235,24.338033197225897,2.71,47.64434049570686,167.79,169.16,73.82,1.57,1223.66,2.99,4.0,16.95,577.3399999999999,2,1,True,False,False,True,False,False,False,False,True,False
46,127.92,1.65,46.99,46.986225895316814,35.0,3.53,83.14800000000001,198.35,157.33,59.97,0.78,686.4,1.0,5.01,16.0,2654.6,1,3,True,False,False,False,False,False,False,False,False,False
26,73.06,1.67,26.2,26.19670837964789,28.10382497225477,1.9,52.52734547527067,162.89,120.76,50.05,1.38,1216.61,1.02,5.0,14.99,584.3900000000001,1,2,True,False,False,False,False,False,False,False,False,True
50,57.12,1.91,15.66,15.657465530001918,19.769576848375564,2.68,45.827617704207874,184.21,130.75,68.04,1.07,1411.22,1.99,4.01,15.09,222.78,0,3,True,True,False,False,False,True,False,False,False,False
